par_id,p_age,p_word,type_of_probe,colour,prime_f,probe_f,acc,reaction_time,TrialN,stim,cos,UNIQUE_ID
31,25,ACORN,UNREL,b,4.460251055,3.430462728,1,866.58,104,12,0.053296581,d2dpe0
31,25,LAUGH,REL,r,3.672348826,4.316053735,1,310.5,107,50,0.419525812,d2dpe0
31,25,WRUNK,NONCE,r,3.296803811,NA,1,703.1999999999999,110,40,NA,d2dpe0
31,25,FLOVE,NONCE,b,3.499480888,NA,1,692,112,37,NA,d2dpe0
31,25,TORSO,UNREL,r,4.042783642,3.489874614,1,667.6190476190476,115,9,0.091146301,d2dpe0
32,30,ONION,UNREL,b,3.147773871,3.874821707,1,3265.33,2,36,0.024638016,bcfvsn
32,30,MODEL,REL,b,3.223196377,5.311004219,1,1123.8,5,47,0.31482591,bcfvsn
32,30,MERCY,UNREL,b,2.954817735,4.227867511,1,1212.707,6,54,0.200530544,bcfvsn
32,30,WHEAT,UNREL,b,5.617442386,4.199949835,1,992.729,7,42,0.072750297,bcfvsn
32,30,OCEAN,REL,r,3.671694735,4.714494586,1,496.4,8,38,0.436893167,bcfvsn
32,30,MELON,UNREL,r,5.294762043,3.192247125,1,918.9523809523808,13,3,0.029311037,bcfvsn
32,30,PARTY,REL,r,4.104575844,5.35027968,1,426.35,14,2,0.643797235,bcfvsn
32,30,GENCE,NONCE,r,2.761427779,NA,1,1500.36,17,34,NA,bcfvsn
32,30,POUCH,UNREL,b,5.005747312,3.519602188,1,903.748,18,18,0.028582389,bcfvsn
32,30,SPORT,REL,b,3.583221526,4.682414816,1,753.6,19,35,0.345946689,bcfvsn
32,30,FLOVE,NONCE,b,3.499480888,NA,1,967.8,22,37,NA,bcfvsn
32,30,WROSH,NONCE,b,3.001120593,NA,1,850.4000000000001,23,43,NA,bcfvsn
32,30,MARCH,REL,r,4.271877839,5.33947384,1,398.1,25,44,0.149010967,bcfvsn
32,30,FAITH,REL,r,3.485497116,4.909946679,1,361.5,28,26,0.387246038,bcfvsn
32,30,AISLE,UNREL,b,4.33783738,3.65360327,1,776.5889999999999,29,30,0.040631859,bcfvsn
32,30,BINGO,UNREL,b,4.78505379,3.844663502,1,769.115,33,24,0.042999458,bcfvsn
32,30,BIRTH,REL,r,3.331052745,4.789408745,1,375.65,35,14,0.686182952,bcfvsn
32,30,CURRY,UNREL,r,4.528661332,3.821678729,1,1069.6190476190475,38,33,0.096814912,bcfvsn
32,30,SPOON,UNREL,b,4.223689768,3.744015211,1,756.389,41,48,0.030983292,bcfvsn
32,30,DINTH,NONCE,b,4.870998895,NA,1,783,43,13,NA,bcfvsn
32,30,TORSO,UNREL,r,4.042783642,3.489874614,1,846.2857142857141,46,9,0.091146301,bcfvsn
32,30,GRAPE,UNREL,r,3.484128918,3.75194906,1,718.9523809523808,47,15,0.044440644,bcfvsn
32,30,GARGE,NONCE,b,3.96226586,NA,1,1734.3,50,25,NA,bcfvsn
32,30,TRAIN,REL,b,3.563555912,4.884322105,1,682.9,51,59,0.704060439,bcfvsn
32,30,PEARL,UNREL,r,3.784228166,4.091225612,1,634.6666666666666,52,39,0.144013775,bcfvsn
32,30,SALAD,UNREL,r,3.407217937,4.075985546,1,666.4761904761904,53,21,0.086324713,bcfvsn
32,30,PEACE,REL,r,4.166816978,5.000544983,1,308,55,20,0.399338922,bcfvsn
32,30,KNURN,NONCE,b,4.216284055,NA,1,932.8,56,31,NA,bcfvsn
32,30,ACORN,UNREL,b,4.460251055,3.430462728,1,823.554,60,12,0.053296581,bcfvsn
32,30,LAUGH,REL,r,3.672348826,4.316053735,1,383.55,61,50,0.419525812,bcfvsn
32,30,PLANE,REL,b,4.382518198,4.578922163,1,633.1,63,11,0.297423709,bcfvsn
32,30,TROLF,NONCE,b,4.141850119,NA,1,767.1,65,7,NA,bcfvsn
32,30,SMECK,NONCE,b,3.570916411,NA,1,2103.2000000000003,66,55,NA,bcfvsn
32,30,DWEED,NONCE,r,3.506495478,NA,1,984.5999999999999,68,52,NA,bcfvsn
32,30,JULTS,NONCE,r,3.087558969,NA,1,1041.24,69,16,NA,bcfvsn
32,30,JESKS,NONCE,b,3.496627781,NA,1,884.9,71,19,NA,bcfvsn
32,30,SMILE,REL,b,3.827345184,4.538804727,1,818.2,73,53,0.356322599,bcfvsn
32,30,GNISP,NONCE,r,3.681799882,NA,1,1140.12,79,46,NA,bcfvsn
32,30,FIELD,REL,r,4.189108375,5.35321928,1,382.95,80,32,0.284884024,bcfvsn
32,30,NYLON,UNREL,r,4.257983625,3.681235784,1,889.6190476190476,82,51,0.023932131,bcfvsn
32,30,SPIFT,NONCE,r,3.734240866,NA,1,1284.6,84,4,NA,bcfvsn
32,30,GLAFT,NONCE,r,4.510372539,NA,1,939.9599999999999,88,58,NA,bcfvsn
32,30,SWILK,NONCE,r,3.571960851,NA,1,859.3199999999998,89,28,NA,bcfvsn
32,30,TIGER,UNREL,r,2.459390987,4.142626275,1,830.8571428571428,90,57,0.34483263,bcfvsn
32,30,SWEFT,NONCE,b,3.659160937,NA,1,1417.6,91,49,NA,bcfvsn
32,30,VOICE,REL,r,4.438372257,5.048236364,1,358.4,92,56,0.43050393,bcfvsn
32,30,ALIEN,UNREL,r,4.064504628,4.254807488,1,714.952380952381,97,27,0.128075313,bcfvsn
32,30,FIGHT,REL,r,3.603458685,4.976780877,1,374.3,99,8,0.546862958,bcfvsn
32,30,TRADE,REL,b,3.316655402,5.154909161,1,666.6999999999999,101,5,0.538092297,bcfvsn
32,30,BACON,REL,b,3.590390365,3.975196615,1,749.5,105,17,0.581803613,bcfvsn
32,30,VECTS,NONCE,r,3.651952199,NA,1,1045.56,107,22,NA,bcfvsn
32,30,GRANT,REL,b,2.935126552,4.850225334,1,800.4,108,29,0.693079255,bcfvsn
32,30,WRUNK,NONCE,r,3.296803811,NA,1,925.3199999999999,109,40,NA,bcfvsn
32,30,MUSIC,REL,b,3.949644483,5.474563669,1,782.5999999999999,110,41,0.500925534,bcfvsn
32,30,DISCO,UNREL,r,3.541556206,3.655557686,1,602.8571428571428,114,45,0.069841755,bcfvsn
32,30,WOOSE,NONCE,b,4.054597373,NA,1,1133.5,115,1,NA,bcfvsn
32,30,TIRTH,NONCE,r,5.075778593,NA,1,939.48,117,10,NA,bcfvsn
32,30,LORRY,REL,b,2.794650654,3.193575913,1,717.0999999999999,118,23,0.504048878,bcfvsn
33,33,PIVED,NONCE,b,3.603458685,NA,1,1596.5,1,8,NA,4jsdu6
33,33,MODEM,UNREL,b,3.96226586,3.755853299,1,1749.926,2,25,0.012195619,4jsdu6
33,33,YOUTH,UNREL,b,4.216284055,4.938331983,1,1302.193,3,31,0.110552167,4jsdu6
33,33,YULBS,NONCE,r,3.223196377,NA,1,1042.44,4,47,NA,4jsdu6
33,33,PIANO,UNREL,b,3.496627781,4.453364025,1,878.195,5,19,0.066770659,4jsdu6
33,33,STEEL,REL,r,4.528661332,4.773777517,1,448.95,9,33,0.358177388,4jsdu6
33,33,DRAIN,REL,r,3.407217937,4.147611827,1,383.5,11,21,0.387145282,4jsdu6
33,33,INDEX,UNREL,r,3.571960851,4.74479794,1,695.6190476190477,13,28,0.069182129,4jsdu6
33,33,SALON,UNREL,b,3.499480888,3.900709192,1,920.615,18,37,0.110577655,4jsdu6
33,33,GELKS,NONCE,r,3.583221526,NA,1,996.84,20,35,NA,4jsdu6
33,33,TRUNK,UNREL,r,3.681799882,4.022054607,1,817.7142857142857,22,46,-3.5711e-5,4jsdu6
33,33,FLERG,NONCE,r,4.382518198,NA,1,1056.48,23,11,NA,4jsdu6
33,33,HORSE,REL,r,3.484128918,4.713931387,1,349.55,25,15,0.821285068,4jsdu6
33,33,ESSAY,REL,b,4.78505379,4.668647528,1,781,28,24,0.229238232,4jsdu6
33,33,CADET,UNREL,b,4.054597373,3.463204461,1,1380.064,30,1,0.239131041,4jsdu6
33,33,GUEST,REL,b,2.442833304,4.677271228,1,729.1,32,60,0.469866532,4jsdu6
33,33,GLOMP,NONCE,r,3.949644483,NA,1,1048.6799999999998,33,41,NA,4jsdu6
33,33,TRIBE,UNREL,r,3.651952199,4.189781038,1,710.1904761904761,39,22,0.169582503,4jsdu6
33,33,TOWER,REL,r,4.257983625,4.604307777,1,302.25,40,51,0.65194005,4jsdu6
33,33,STAFF,REL,b,4.460251055,5.302678942,1,597.8,41,12,0.365606156,4jsdu6
33,33,GELPS,NONCE,b,4.438372257,NA,1,796.1,43,56,NA,4jsdu6
33,33,MAFTS,NONCE,b,3.671694735,NA,1,951.2,45,38,NA,4jsdu6
33,33,WHEEL,REL,r,3.784228166,4.550270351,1,374.05,46,39,0.656811439,4jsdu6
33,33,BROOM,REL,r,4.064504628,3.354276001,1,382.79999999999995,48,27,0.363666985,4jsdu6
33,33,STUNT,UNREL,r,3.734240866,3.567262547,1,709.9047619047618,49,4,0.101478916,4jsdu6
33,33,BONUS,REL,b,5.005747312,4.515522967,1,683.5,50,18,0.125759944,4jsdu6
33,33,TUTOR,UNREL,b,3.001120593,3.930647709,1,1025.15,51,43,0.092758339,4jsdu6
33,33,BESKS,NONCE,b,3.485497116,NA,1,849.0999999999999,52,26,NA,4jsdu6
33,33,DAIRY,REL,r,2.459390987,4.20061812,1,465.9,53,57,0.241572992,4jsdu6
33,33,DOOPS,NONCE,r,2.794650654,NA,1,1239.8399999999997,56,23,NA,4jsdu6
33,33,NIRCH,NONCE,r,3.827345184,NA,1,936.5999999999999,59,53,NA,4jsdu6
33,33,DIRPS,NONCE,r,3.316655402,NA,1,957.48,66,5,NA,4jsdu6
33,33,RADAR,UNREL,r,2.761427779,4.205675385,1,734.4761904761905,67,34,0.042865261,4jsdu6
33,33,PAPER,REL,b,4.33783738,5.230293913,1,681.3000000000001,71,30,0.359043466,4jsdu6
33,33,ROKES,NONCE,b,4.271877839,NA,1,850.6,72,44,NA,4jsdu6
33,33,STAMP,REL,b,2.954817735,4.107372874,1,765.3,73,54,0.44493658,4jsdu6
33,33,BRURL,NONCE,b,4.166816978,NA,1,778.6999999999999,75,20,NA,4jsdu6
33,33,SLANG,UNREL,b,4.141850119,3.39835149,1,2165.2380000000003,77,7,0.049636608,4jsdu6
33,33,GLOBE,UNREL,r,3.506495478,4.416076472,1,614.4761904761905,79,52,0.282091996,4jsdu6
33,33,ALARM,UNREL,b,3.659160937,4.273577104,1,757.904,82,49,0.146049347,4jsdu6
33,33,OLIVE,UNREL,b,4.870998895,4.138893633,1,685.689,83,13,0.046719131,4jsdu6
33,33,BRICK,REL,r,4.042783642,4.255257406,1,341.34999999999997,84,9,0.647438362,4jsdu6
33,33,BOARD,REL,b,5.617442386,5.350430177,1,778.2,85,42,0.291918533,4jsdu6
33,33,NULSE,NONCE,r,3.590390365,NA,1,1641.36,86,17,NA,4jsdu6
33,33,STUMP,UNREL,r,5.075778593,3.413519289,1,807.6190476190476,89,10,0.055355864,4jsdu6
33,33,BLOOD,REL,b,3.147773871,5.105996143,1,729.8,90,36,0.229315858,4jsdu6
33,33,DROWL,NONCE,r,2.935126552,NA,1,1376.3999999999999,96,29,NA,4jsdu6
33,33,GRAPH,REL,b,4.223689768,4.176312386,1,719.9,100,48,0.141363369,4jsdu6
33,33,SHARK,UNREL,r,3.087558969,3.929769388,1,1124.8571428571427,101,16,0.095724535,4jsdu6
33,33,QUIBS,NONCE,b,4.104575844,NA,1,727.3,102,2,NA,4jsdu6
33,33,DWERT,NONCE,b,3.331052745,NA,1,795.8,106,14,NA,4jsdu6
33,33,NERNS,NONCE,r,3.563555912,NA,1,1010.28,107,59,NA,4jsdu6
33,33,POWER,REL,r,5.294762043,5.588746199,1,365.75,111,3,0.120705124,4jsdu6
33,33,PLANT,REL,r,3.541556206,5.026411782,1,352.6,112,45,0.501397476,4jsdu6
33,33,GLIRM,NONCE,b,4.189108375,NA,1,729.3,114,32,NA,4jsdu6
33,33,STAGE,REL,b,3.927682114,5.108336861,1,728.7,115,6,0.581022535,4jsdu6
33,33,BRIDE,UNREL,b,3.570916411,3.990911755,1,737.603,116,55,0.039438298,4jsdu6
33,33,BERRY,UNREL,r,4.510372539,3.930373842,1,891.3333333333333,117,58,0.410938427,4jsdu6
33,33,YURFS,NONCE,b,3.672348826,NA,1,730.1999999999999,118,50,NA,4jsdu6
33,33,BASIL,UNREL,r,3.296803811,3.689125491,1,713.047619047619,119,40,0.137191468,4jsdu6
34,24,PARTY,REL,b,4.104575844,5.35027968,1,687.8,1,2,0.643797235,07vc9k
34,24,SPOON,UNREL,r,4.223689768,3.744015211,1,567.1428571428571,4,48,0.030983292,07vc9k
34,24,DISCO,UNREL,b,3.541556206,3.655557686,1,631.654,5,45,0.069841755,07vc9k
34,24,DINTH,NONCE,r,4.870998895,NA,1,1419.6,7,13,NA,07vc9k
34,24,ACORN,UNREL,r,4.460251055,3.430462728,1,1127.7142857142856,9,12,0.053296581,07vc9k
34,24,KNURN,NONCE,r,4.216284055,NA,1,1390.44,10,31,NA,07vc9k
34,24,MARCH,REL,b,4.271877839,5.33947384,1,1037.1,13,44,0.149010967,07vc9k
34,24,DWEED,NONCE,b,3.506495478,NA,1,1300.900001,16,52,NA,07vc9k
34,24,WROSH,NONCE,r,3.001120593,NA,1,1300.2,18,43,NA,07vc9k
34,24,CURRY,UNREL,b,4.528661332,3.821678729,1,1038.987,20,33,0.096814912,07vc9k
34,24,SPIFT,NONCE,b,3.734240866,NA,1,1188.6,23,4,NA,07vc9k
34,24,WRUNK,NONCE,b,3.296803811,NA,1,1017,24,40,NA,07vc9k
34,24,BINGO,UNREL,r,4.78505379,3.844663502,1,937.047619047619,26,24,0.042999458,07vc9k
34,24,FIGHT,REL,b,3.603458685,4.976780877,1,975.4,27,8,0.546862958,07vc9k
34,24,FAITH,REL,b,3.485497116,4.909946679,1,948.200001,28,26,0.387246038,07vc9k
34,24,WOOSE,NONCE,r,4.054597373,NA,1,1138.9199988,30,1,NA,07vc9k
34,24,LAUGH,REL,b,3.672348826,4.316053735,1,1018.7,31,50,0.419525812,07vc9k
34,24,MUSIC,REL,r,3.949644483,5.474563669,1,530.4,33,41,0.500925534,07vc9k
34,24,TRADE,REL,r,3.316655402,5.154909161,1,489.5499995,35,5,0.538092297,07vc9k
34,24,OCEAN,REL,b,3.671694735,4.714494586,1,925.900001,36,38,0.436893167,07vc9k
34,24,MELON,UNREL,b,5.294762043,3.192247125,1,1156.1470000000002,41,3,0.029311037,07vc9k
34,24,SWEFT,NONCE,r,3.659160937,NA,1,1428,45,49,NA,07vc9k
34,24,VECTS,NONCE,b,3.651952199,NA,1,1046.900001,46,22,NA,07vc9k
34,24,TROLF,NONCE,r,4.141850119,NA,1,1217.76,47,7,NA,07vc9k
34,24,ALIEN,UNREL,b,4.064504628,4.254807488,1,1088.477,51,27,0.128075313,07vc9k
34,24,SMILE,REL,r,3.827345184,4.538804727,1,512.6000005,52,53,0.356322599,07vc9k
34,24,FLOVE,NONCE,r,3.499480888,NA,1,1516.8,53,37,NA,07vc9k
34,24,JESKS,NONCE,r,3.496627781,NA,1,1254.2400011999998,54,19,NA,07vc9k
34,24,TORSO,UNREL,b,4.042783642,3.489874614,1,1381.68,56,9,0.091146301,07vc9k
34,24,WHEAT,UNREL,r,5.617442386,4.199949835,1,985.0476190476189,59,42,0.072750297,07vc9k
34,24,MODEL,REL,r,3.223196377,5.311004219,1,557.2999995,60,47,0.31482591,07vc9k
34,24,SPORT,REL,r,3.583221526,4.682414816,1,501.55,61,35,0.345946689,07vc9k
34,24,TIRTH,NONCE,b,5.075778593,NA,1,1083.200001,66,10,NA,07vc9k
34,24,NYLON,UNREL,b,4.257983625,3.681235784,1,1241.492,67,51,0.023932131,07vc9k
34,24,PEARL,UNREL,b,3.784228166,4.091225612,1,1068.277,68,39,0.144013775,07vc9k
34,24,AISLE,UNREL,r,4.33783738,3.65360327,1,1043.8095238095239,69,30,0.040631859,07vc9k
34,24,POUCH,UNREL,r,5.005747312,3.519602188,1,1045.5238085714286,72,18,0.028582389,07vc9k
34,24,PLANE,REL,r,4.382518198,4.578922163,1,534.5499995,73,11,0.297423709,07vc9k
34,24,BIRTH,REL,b,3.331052745,4.789408745,1,1004.900001,76,14,0.686182952,07vc9k
34,24,SALAD,UNREL,b,3.407217937,4.075985546,1,1164.025,79,21,0.086324713,07vc9k
34,24,MERCY,UNREL,r,2.954817735,4.227867511,1,1177.142857142857,80,54,0.200530544,07vc9k
34,24,GARGE,NONCE,r,3.96226586,NA,1,1561.5599988000001,82,25,NA,07vc9k
34,24,GRAPE,UNREL,b,3.484128918,3.75194906,1,1033.9370000000001,83,15,0.044440644,07vc9k
34,24,SMECK,NONCE,r,3.570916411,NA,1,1248.8400012,84,55,NA,07vc9k
34,24,GENCE,NONCE,b,2.761427779,NA,1,1648.799999,87,34,NA,07vc9k
34,24,VOICE,REL,b,4.438372257,5.048236364,1,1020.6,94,56,0.43050393,07vc9k
34,24,GRANT,REL,r,2.935126552,4.850225334,1,591.45,98,29,0.693079255,07vc9k
34,24,LORRY,REL,r,2.794650654,3.193575913,1,782.5999999999999,100,23,0.504048878,07vc9k
34,24,BACON,REL,r,3.590390365,3.975196615,1,674.05,101,17,0.581803613,07vc9k
34,24,TRAIN,REL,r,3.563555912,4.884322105,1,450.4500005,104,59,0.704060439,07vc9k
34,24,TIGER,UNREL,b,2.459390987,4.142626275,1,1025.352,108,57,0.34483263,07vc9k
34,24,GNISP,NONCE,b,3.681799882,NA,1,1052.2,109,46,NA,07vc9k
34,24,JULTS,NONCE,b,3.087558969,NA,1,1068.8,111,16,NA,07vc9k
34,24,GLAFT,NONCE,b,4.510372539,NA,1,957.5,113,58,NA,07vc9k
34,24,SWILK,NONCE,b,3.571960851,NA,1,1030.8,114,28,NA,07vc9k
34,24,ONION,UNREL,r,3.147773871,3.874821707,1,914.8571428571429,116,36,0.024638016,07vc9k
34,24,PEACE,REL,b,4.166816978,5.000544983,1,1166.7,118,20,0.399338922,07vc9k
34,24,FIELD,REL,b,4.189108375,5.35321928,1,1051.900001,120,32,0.284884024,07vc9k
35,34,WHEAT,UNREL,r,5.617442386,4.199949835,1,963.3333333333333,2,42,0.072750297,be8r6m
35,34,GLAFT,NONCE,b,4.510372539,NA,1,1223,3,58,NA,be8r6m
35,34,LORRY,REL,r,2.794650654,3.193575913,1,1035.55,13,23,0.504048878,be8r6m
35,34,FIELD,REL,b,4.189108375,5.35321928,1,1088.4,16,32,0.284884024,be8r6m
35,34,NYLON,UNREL,b,4.257983625,3.681235784,1,1233.614,20,51,0.023932131,be8r6m
35,34,SWILK,NONCE,b,3.571960851,NA,1,981.2,23,28,NA,be8r6m
35,34,SALAD,UNREL,b,3.407217937,4.075985546,1,1034.442,26,21,0.086324713,be8r6m
35,34,PEACE,REL,b,4.166816978,5.000544983,1,975.7,27,20,0.399338922,be8r6m
35,34,VOICE,REL,b,4.438372257,5.048236364,1,924.1,28,56,0.43050393,be8r6m
35,34,MERCY,UNREL,r,2.954817735,4.227867511,1,702.8571428571428,29,54,0.200530544,be8r6m
35,34,KNURN,NONCE,r,4.216284055,NA,1,970.68,31,31,NA,be8r6m
35,34,PIPER,UNREL,r,2.442833304,3.583693845,1,861.3333333333333,32,60,0.332504352,be8r6m
35,34,DWEED,NONCE,b,3.506495478,NA,1,1015.3,37,52,NA,be8r6m
35,34,TORSO,UNREL,b,4.042783642,3.489874614,1,948.39,39,9,0.091146301,be8r6m
35,34,ONION,UNREL,r,3.147773871,3.874821707,1,623.2380952380952,40,36,0.024638016,be8r6m
35,34,SMECK,NONCE,r,3.570916411,NA,1,1090.2,42,55,NA,be8r6m
35,34,STOUT,UNREL,r,3.927682114,3.549681245,1,959.1428571428571,43,6,0.073515012,be8r6m
35,34,FLOVE,NONCE,r,3.499480888,NA,1,1347.84,44,37,NA,be8r6m
35,34,SMILE,REL,r,3.827345184,4.538804727,1,579.5,45,53,0.356322599,be8r6m
35,34,DINTH,NONCE,r,4.870998895,NA,1,975.72,46,13,NA,be8r6m
35,34,OCEAN,REL,b,3.671694735,4.714494586,1,955.1,47,38,0.436893167,be8r6m
35,34,WROSH,NONCE,r,3.001120593,NA,1,1017.24,48,43,NA,be8r6m
35,34,DISCO,UNREL,b,3.541556206,3.655557686,1,849.0060000000001,50,45,0.069841755,be8r6m
35,34,GRAPE,UNREL,b,3.484128918,3.75194906,1,702.253,52,15,0.044440644,be8r6m
35,34,BINGO,UNREL,r,4.78505379,3.844663502,1,617.3333333333334,54,24,0.042999458,be8r6m
35,34,GNISP,NONCE,b,3.681799882,NA,1,1148.1,59,46,NA,be8r6m
35,34,SPORT,REL,r,3.583221526,4.682414816,1,578.85,62,35,0.345946689,be8r6m
35,34,SWEFT,NONCE,r,3.659160937,NA,1,2032.56,65,49,NA,be8r6m
35,34,BIRTH,REL,b,3.331052745,4.789408745,1,1019.2000000000002,66,14,0.686182952,be8r6m
35,34,PEARL,UNREL,b,3.784228166,4.091225612,1,1075.347,69,39,0.144013775,be8r6m
35,34,JULTS,NONCE,b,3.087558969,NA,1,1092.5,71,16,NA,be8r6m
35,34,PLANE,REL,r,4.382518198,4.578922163,1,395.95000000000005,73,11,0.297423709,be8r6m
35,34,BACON,REL,r,3.590390365,3.975196615,1,419.9,74,17,0.581803613,be8r6m
35,34,PARTY,REL,b,4.104575844,5.35027968,1,763.1,76,2,0.643797235,be8r6m
35,34,TIGER,UNREL,b,2.459390987,4.142626275,1,867.489,78,57,0.34483263,be8r6m
35,34,JESKS,NONCE,r,3.496627781,NA,1,965.1600000000001,84,19,NA,be8r6m
35,34,AISLE,UNREL,r,4.33783738,3.65360327,1,3417.5238095238096,87,30,0.040631859,be8r6m
35,34,VECTS,NONCE,b,3.651952199,NA,1,931.5,88,22,NA,be8r6m
35,34,SPOON,UNREL,r,4.223689768,3.744015211,1,1079.8095238095236,90,48,0.030983292,be8r6m
35,34,POUCH,UNREL,r,5.005747312,3.519602188,1,926.0952380952381,91,18,0.028582389,be8r6m
35,34,ACORN,UNREL,r,4.460251055,3.430462728,1,934.8571428571429,93,12,0.053296581,be8r6m
35,34,MELON,UNREL,b,5.294762043,3.192247125,1,1034.139,94,3,0.029311037,be8r6m
35,34,FAITH,REL,b,3.485497116,4.909946679,1,826.8,97,26,0.387246038,be8r6m
35,34,ALIEN,UNREL,b,4.064504628,4.254807488,1,1303.8090000000002,98,27,0.128075313,be8r6m
35,34,TRADE,REL,r,3.316655402,5.154909161,1,444,101,5,0.538092297,be8r6m
35,34,GARGE,NONCE,r,3.96226586,NA,1,2329.68,102,25,NA,be8r6m
35,34,GENCE,NONCE,b,2.761427779,NA,1,981.2,104,34,NA,be8r6m
35,34,SPIFT,NONCE,b,3.734240866,NA,1,902.5,105,4,NA,be8r6m
35,34,LAUGH,REL,b,3.672348826,4.316053735,1,1008,106,50,0.419525812,be8r6m
35,34,CURRY,UNREL,b,4.528661332,3.821678729,1,1546.007,109,33,0.096814912,be8r6m
35,34,MARCH,REL,b,4.271877839,5.33947384,1,912,110,44,0.149010967,be8r6m
35,34,WOOSE,NONCE,r,4.054597373,NA,1,1064.64,111,1,NA,be8r6m
35,34,MODEL,REL,r,3.223196377,5.311004219,1,381.90000000000003,112,47,0.31482591,be8r6m
35,34,TRAIN,REL,r,3.563555912,4.884322105,1,402.4,113,59,0.704060439,be8r6m
35,34,WRUNK,NONCE,b,3.296803811,NA,1,846.0999999999999,114,40,NA,be8r6m
35,34,MUSIC,REL,r,3.949644483,5.474563669,1,452.85,115,41,0.500925534,be8r6m
35,34,TROLF,NONCE,r,4.141850119,NA,1,1030.32,116,7,NA,be8r6m
35,34,FIGHT,REL,b,3.603458685,4.976780877,1,712.5,118,8,0.546862958,be8r6m
35,34,GRANT,REL,r,2.935126552,4.850225334,1,406.6,119,29,0.693079255,be8r6m
35,34,TIRTH,NONCE,b,5.075778593,NA,1,859.3,120,10,NA,be8r6m
36,33,GRANT,REL,b,2.935126552,4.850225334,1,1602.7,1,29,0.693079255,wjx163
36,33,STOUT,UNREL,b,3.927682114,3.549681245,1,1422.888,2,6,0.073515012,wjx163
36,33,LORRY,REL,b,2.794650654,3.193575913,1,1162.1,4,23,0.504048878,wjx163
36,33,WRUNK,NONCE,r,3.296803811,NA,1,1921.44,7,40,NA,wjx163
36,33,JULTS,NONCE,r,3.087558969,NA,1,1938.8399999999997,8,16,NA,wjx163
36,33,LAUGH,REL,r,3.672348826,4.316053735,1,932.2,13,50,0.419525812,wjx163
36,33,SWILK,NONCE,r,3.571960851,NA,1,1627.8,16,28,NA,wjx163
36,33,CURRY,UNREL,r,4.528661332,3.821678729,1,1208.7619047619048,18,33,0.096814912,wjx163
36,33,FAITH,REL,r,3.485497116,4.909946679,1,385.95,19,26,0.387246038,wjx163
36,33,FIELD,REL,r,4.189108375,5.35321928,1,739.4,20,32,0.284884024,wjx163
36,33,POUCH,UNREL,b,5.005747312,3.519602188,1,2603.881,23,18,0.028582389,wjx163
36,33,PIPER,UNREL,b,2.442833304,3.583693845,1,2143.119,24,60,0.332504352,wjx163
36,33,TIGER,UNREL,r,2.459390987,4.142626275,1,1622.5714285714284,25,57,0.34483263,wjx163
36,33,WOOSE,NONCE,b,4.054597373,NA,1,1769.3000000000002,27,1,NA,wjx163
36,33,GLAFT,NONCE,r,4.510372539,NA,1,2441.04,29,58,NA,wjx163
36,33,DINTH,NONCE,b,4.870998895,NA,1,1875,30,13,NA,wjx163
36,33,PEACE,REL,r,4.166816978,5.000544983,1,877.6500000000001,31,20,0.399338922,wjx163
36,33,TRAIN,REL,b,3.563555912,4.884322105,1,1215.7,33,59,0.704060439,wjx163
36,33,DISCO,UNREL,r,3.541556206,3.655557686,1,2006.2857142857142,35,45,0.069841755,wjx163
36,33,GNISP,NONCE,r,3.681799882,NA,1,1318.44,40,46,NA,wjx163
36,33,MODEL,REL,b,3.223196377,5.311004219,1,1870.3,41,47,0.31482591,wjx163
36,33,MERCY,UNREL,b,2.954817735,4.227867511,1,1673.469,42,54,0.200530544,wjx163
36,33,WHEAT,UNREL,b,5.617442386,4.199949835,1,2482.984,45,42,0.072750297,wjx163
36,33,SPOON,UNREL,b,4.223689768,3.744015211,1,1065.045,46,48,0.030983292,wjx163
36,33,AISLE,UNREL,b,4.33783738,3.65360327,1,3163.421,47,30,0.040631859,wjx163
36,33,OCEAN,REL,r,3.671694735,4.714494586,1,485.15,48,38,0.436893167,wjx163
36,33,TROLF,NONCE,b,4.141850119,NA,1,1597.2,49,7,NA,wjx163
36,33,FIGHT,REL,r,3.603458685,4.976780877,1,778.95,51,8,0.546862958,wjx163
36,33,TRADE,REL,b,3.316655402,5.154909161,1,1230.4,53,5,0.538092297,wjx163
36,33,PLANE,REL,b,4.382518198,4.578922163,1,2859.7000000000003,56,11,0.297423709,wjx163
36,33,SWEFT,NONCE,b,3.659160937,NA,1,1597.5,57,49,NA,wjx163
36,33,SMILE,REL,b,3.827345184,4.538804727,1,1344.3,59,53,0.356322599,wjx163
36,33,BIRTH,REL,r,3.331052745,4.789408745,1,595.35,60,14,0.686182952,wjx163
36,33,KNURN,NONCE,b,4.216284055,NA,1,1368.5,62,31,NA,wjx163
36,33,GENCE,NONCE,r,2.761427779,NA,1,2078.16,63,34,NA,wjx163
36,33,BINGO,UNREL,b,4.78505379,3.844663502,1,1240.078,66,24,0.042999458,wjx163
36,33,PARTY,REL,r,4.104575844,5.35027968,1,693.95,68,2,0.643797235,wjx163
36,33,MARCH,REL,r,4.271877839,5.33947384,1,587.05,70,44,0.149010967,wjx163
36,33,TORSO,UNREL,r,4.042783642,3.489874614,1,1517.4285714285713,71,9,0.091146301,wjx163
36,33,VOICE,REL,r,4.438372257,5.048236364,1,481.65,72,56,0.43050393,wjx163
